Date,Price,Futures_Price,Basis,F_theoretical,Mispricing,Gross_Arb_Profit,Cost_of_Carry,Net_Arb_Profit,Arb_Opportunity,Spot_Return_1d,Fut_Return_1d,Spot_Vol_5d,Month,Lagged_Basis_5d,Predicted,Correct
2021-11-16,5.11,5.177000045776367,0.06700004577636687,5.135613981591539,0.041386064184828264,0.06700004577636687,0.029808333333333333,0.037191712443033535,0,0.07127882599580726,0.031891536991422775,0.20851858430376086,11,0.1252000923156748,0,1
2021-11-17,4.82,4.815999984741211,-0.004000015258789347,4.844160350542313,-0.02816036580110204,-0.004000015258789347,0.028116666666666665,-0.03211668192545601,0,-0.05675146771037187,-0.06973151590556326,0.14170391667150425,11,0.15880008316040134,1,0
2021-11-18,4.95,4.9019999504089355,-0.04800004959106463,4.974811978254035,-0.07281202784509944,-0.04800004959106463,0.028874999999999998,-0.07687504959106463,0,0.026970954356846377,0.01785713578492576,0.13408952233506047,11,0.09400005722045979,0,1
2021-11-19,4.9,5.065000057220459,0.16500005722045863,4.924561352211065,0.1404387050093936,0.16500005722045863,0.028583333333333332,0.1364167238871253,1,-0.010101010101010055,0.0332517561118959,0.13171939872336433,11,0.016600013732910847,0,0
2021-11-22,4.83,4.789000034332275,-0.04099996566772468,4.854210475750906,-0.06521044141863097,-0.04099996566772468,0.028175,-0.06917496566772469,0,-0.014285714285714346,-0.05449161298522176,0.11777096416368786,11,0.08540004730224666,0,1
2021-11-23,4.95,4.9670000076293945,0.017000007629394354,4.974811978254035,-0.007811970624640452,0.017000007629394354,0.028874999999999998,-0.011874992370605644,0,0.024844720496894457,0.03716850532909577,0.06284902545023685,11,0.027800014495850078,0,1
2021-11-24,4.93,5.067999839782715,0.13799983978271513,4.954711727836846,0.11328811194586841,0.13799983978271513,0.02875833333333333,0.1092415064493818,1,-0.0040404040404041774,0.020334171934403678,0.050199601592488596,11,0.017800006866455574,0,0
2021-11-29,4.9,4.854000091552734,-0.04599990844726598,4.924561352211065,-0.07056126065833102,-0.04599990844726598,0.028583333333333332,-0.07458324178059932,0,-0.006085192697768638,-0.04222568172755814,0.045497252664798975,11,0.04619997787475647,0,1
2021-11-30,4.52,4.566999912261963,0.04699991226196332,4.542656594284492,0.024343317977471024,0.04699991226196332,0.02636666666666666,0.020633245595296657,0,-0.07755102040816342,-0.05912652943501773,0.17700282483634106,11,0.0466000061035162,1,0
2021-12-01,4.31,4.257999897003174,-0.05200010299682578,4.3316039649040174,-0.07360406790084362,-0.05200010299682578,0.025141666666666663,-0.07714176966349244,0,-0.04646017699115046,-0.0676592995828954,0.2904651442084647,12,0.022999977111817137,0,1
2021-12-02,4.08,4.056000232696533,-0.023999767303466868,4.100451085106356,-0.04445085240982305,-0.023999767303466868,0.023799999999999998,-0.04779976730346687,0,-0.05336426914153125,-0.04744003503823713,0.3695537849894701,12,0.020799949645996917,0,1
2021-12-03,3.79,4.131999969482422,0.34199996948242184,3.80899745405713,0.323002515425292,0.34199996948242184,0.02210833333333333,0.3198916361490885,1,-0.07107843137254899,0.0187376066138345,0.42278836313224444,12,0.012599994659424674,0,0
2021-12-06,3.66,3.6570000648498535,-0.0029999351501466265,3.678345826345408,-0.02134576149555434,-0.0029999351501466265,0.021349999999999997,-0.024349935150146624,0,-0.03430079155672816,-0.11495641532932233,0.35590729129935156,12,0.053400020599366015,0,1
2021-12-07,3.6,3.7079999446868896,0.10799994468688956,3.6180450750938435,0.0899548695930461,0.10799994468688956,0.020999999999999998,0.08699994468688957,0,-0.016393442622950838,0.01394582415440282,0.2997832550361025,12,0.062000015258789884,0,1
2021-12-08,3.79,3.815000057220459,0.02500005722045895,3.80899745405713,0.006002603163329123,0.02500005722045895,0.02210833333333333,0.0028917238871256183,0,0.05277777777777781,0.028856557208660982,0.1850135130201051,12,0.07420002174377513,0,1
2021-12-09,3.67,3.813999891281128,0.143999891281128,3.6883959515540012,0.1256039397271267,0.143999891281128,0.02140833333333333,0.12259155794779467,1,-0.0316622691292876,-0.00026216669051892794,0.08467585252030457,12,0.08960005378723208,0,0
2021-12-10,3.65,3.924999952316284,0.27499995231628427,3.6682957011368136,0.2567042511794706,0.27499995231628427,0.021291666666666664,0.2537082856496176,1,-0.00544959128065392,0.0291033204507698,0.07021395872645485,12,0.12319998550415105,0,0
2021-12-13,4.05,3.7939999103546143,-0.25600008964538556,4.070300709480573,-0.2763007991259592,-0.25600008964538556,0.023624999999999997,-0.27962508964538557,0,0.1095890410958904,-0.033375807274688474,0.18061007723834369,12,0.10979998207092354,0,1
2021-12-14,3.71,3.746999979019165,0.036999979019165075,3.7285964523883774,0.018403526630787592,0.036999979019165075,0.021641666666666663,0.015358312352498411,0,-0.08395061728395059,-0.012387963217177944,0.16334013591288746,12,0.05919995117187575,1,0
2021-12-15,3.79,3.802000045776367,0.012000045776367152,3.80899745405713,-0.006997408280762674,0.012000045776367152,0.02210833333333333,-0.010108287556966179,0,0.02156334231805923,0.014678427292545537,0.16334013591288746,12,0.04499995803833086,0,1
2021-12-16,3.67,3.7660000324249268,0.09600003242492683,3.6883959515540012,0.07760408087092552,0.09600003242492683,0.02140833333333333,0.0745916990915935,0,-0.0316622691292876,-0.00946870408153544,0.16334013591288746,12,0.0423999557495125,0,1
2021-12-17,3.71,3.690000057220459,-0.01999994277954098,3.7285964523883774,-0.03859639516791846,-0.01999994277954098,0.021641666666666663,-0.04164160944620764,0,0.01089918256130784,-0.020180556173689523,0.15388307249350255,12,0.03279998397827226,0,1
2021-12-20,3.91,3.8340001106262207,-0.07599988937377944,3.929598956560258,-0.09559884593403734,-0.07599988937377944,0.022808333333333333,-0.09880822270711277,0,0.0539083557951483,0.03902440411186103,0.09549869109071885,12,-0.026199995040892786,0,1
2021-12-21,3.96,3.86899995803833,-0.09100004196166989,3.9798495826032276,-0.11084962456489755,-0.09100004196166989,0.0231,-0.11410004196166988,0,0.012787723785166127,0.009128807094998415,0.12497999839990664,12,0.009800045013428437,0,1
2021-12-22,3.95,3.9760000705718994,0.026000070571899236,3.969799457394634,0.0062006131772656126,0.026000070571899236,0.023041666666666665,0.0029584039052325713,0,-0.002525252525252486,0.027655754379439346,0.13892443989464476,12,-0.015799959182738556,0,1
2021-12-23,3.56,3.7309999465942383,0.17099994659423823,3.5778445742594673,0.15315537233477095,0.17099994659423823,0.020766666666666666,0.15023327992757157,1,-0.09873417721518996,-0.0616197483976455,0.1762668431669458,12,-0.012999954223632138,0,0
2021-12-27,3.45,4.059999942779541,0.6099999427795408,3.4672931969649334,0.5927067458146076,0.6099999427795408,0.020125,0.5898749427795409,1,-0.030898876404494402,0.08818011281013916,0.24213632523857395,12,0.0020000286102301425,0,0
2021-12-28,3.32,4.054999828338623,0.7349998283386232,3.336641569253211,0.7183582590854121,0.7349998283386232,0.019366666666666664,0.7156331616719566,1,-0.037681159420289934,-0.0012315552983714895,0.2928651566848471,12,0.1280000057220465,0,0
2021-12-29,3.4,4.02400016784668,0.6240001678466798,3.417042570921963,0.6069575969247167,0.6240001678466798,0.01983333333333333,0.6041668345133464,1,0.024096385542168752,-0.007644799458510487,0.24724481794375305,12,0.290199949264527,1,1
2021-12-30,3.82,3.561000108718872,-0.25899989128112777,3.8391478296829114,-0.2781477209640393,-0.25899989128112777,0.02228333333333333,-0.2812832246144611,0,0.12352941176470589,-0.11505965204160717,0.19390719429675476,12,0.43319999122619696,1,0
2021-12-31,3.82,3.7300000190734863,-0.08999998092651351,3.8391478296829114,-0.10914781060942502,-0.08999998092651351,0.02228333333333333,-0.11228331425984683,0,0.0,0.0474585524276816,0.24004166305047886,12,0.3761999988555916,1,0
2022-01-03,3.74,3.815000057220459,0.07500005722045877,3.75874682801416,0.05625322920629916,0.07500005722045877,0.021816666666666665,0.053183390553792106,0,-0.020942408376963262,0.022788213863893292,0.24124676163637912,1,0.32400001335144124,1,0
2022-01-04,3.73,3.7170000076293945,-0.012999992370605451,3.7486967028055656,-0.03169669517617102,-0.012999992370605451,0.02175833333333333,-0.03475832570393878,0,-0.002673796791443861,-0.025688086008173072,0.17412639087754683,1,0.2170000362396248,1,0
2022-01-05,3.78,3.881999969482422,0.10199996948242207,3.7989473288485356,0.08305264063388629,0.10199996948242207,0.022049999999999997,0.07994996948242207,0,0.013404825737265424,0.0443906272570227,0.04266145801587753,1,0.06740007209777907,0,1
2022-01-06,3.94,3.812000036239624,-0.12799996376037592,3.9597493321860395,-0.1477492959464155,-0.12799996376037592,0.02298333333333333,-0.15098329709370925,0,0.042328042328042326,-0.01803192524293884,0.08497058314523082,1,-0.03699996757507247,0,1
2022-01-07,3.83,3.9159998893737793,0.08599988937377923,3.8491979548915056,0.06680193448227367,0.08599988937377923,0.022341666666666666,0.06365822270711256,0,-0.027918781725888242,0.027282227740151432,0.08561541917225306,1,-0.010799982070922098,0,1
2022-01-10,4.16,4.078999996185303,-0.08100000381469741,4.180852086775108,-0.10185209058980504,-0.08100000381469741,0.024266666666666666,-0.10526667048136407,0,0.08616187989556146,0.041624134682391345,0.17079227148803022,1,0.02439999198913645,0,1
2022-01-11,4.16,4.249000072479248,0.0890000724792479,4.180852086775108,0.06814798570414027,0.0890000724792479,0.024266666666666666,0.06473340581258125,0,0.0,0.0416769003316817,0.1793878479720448,1,-0.006800020217894787,0,1
2022-01-12,4.62,4.85699987411499,0.23699987411499013,4.643157846370433,0.2138420277445574,0.23699987411499013,0.026949999999999998,0.21004987411499013,1,0.11057692307692313,0.1430924432253493,0.3030181512715738,1,0.013599992752075884,0,0
2022-01-13,4.78,4.269999980926514,-0.5100000190734866,4.803959849707937,-0.5339598687814231,-0.5100000190734866,0.027883333333333333,-0.53788335240682,0,0.03463203463203457,-0.12085647692042312,0.3848376280979335,1,0.040599973678589495,0,1
2022-01-14,4.37,4.26200008392334,-0.10799991607666026,4.391904716155582,-0.12990463223224236,-0.10799991607666026,0.025491666666666666,-0.13349158274332693,0,-0.08577405857740583,-0.0018735121870979698,0.27716421125398566,1,-0.03580003738403263,0,1
2022-01-18,4.55,4.2829999923706055,-0.26700000762939435,4.572806969910274,-0.28980697753966833,-0.26700000762939435,0.02654166666666666,-0.29354167429606104,0,0.041189931350114284,0.004927242617023708,0.23860008382237535,1,-0.07459999847412054,0,1
2022-01-19,4.89,4.031000137329102,-0.8589998626708981,4.91451122700247,-0.8835110896733687,-0.8589998626708981,0.028524999999999995,-0.8875248626708981,0,0.07472527472527468,-0.05883722986000384,0.20216330032932686,1,-0.11179999923705992,0,1
2022-01-20,4.45,3.802000045776367,-0.647999954223633,4.472305717824335,-0.6703056720479674,-0.647999954223633,0.025958333333333333,-0.6739582875569663,0,-0.08997955010224934,-0.05680974541084172,0.2202725584362366,1,-0.30139998626708914,0,1
2022-01-21,4.11,3.999000072479248,-0.11099992752075227,4.130601460732138,-0.13160138825289014,-0.11099992752075227,0.023975,-0.13497492752075227,0,-0.07640449438202246,0.05181484069726072,0.28404225037843195,1,-0.47839995193481377,0,1
2022-01-24,4.2,4.0269999504089355,-0.17300004959106463,4.221052587609484,-0.19405263720054844,-0.17300004959106463,0.024499999999999997,-0.19750004959106462,0,0.021897810218977964,0.00700171978549835,0.30870698080873304,1,-0.3985999336242669,0,1
2022-01-25,4.24,4.052999973297119,-0.18700002670288107,4.26125308844386,-0.20825311514674105,-0.18700002670288107,0.024733333333333333,-0.2117333600362144,0,0.00952380952380949,0.006456424933788174,0.31220185777801335,1,-0.41159996032714774,0,1
2022-01-26,4.43,4.2769999504089355,-0.15300004959106417,4.452205467407146,-0.17520551699821052,-0.15300004959106417,0.025841666666666662,-0.17884171625773082,0,0.04481132075471694,0.055267697653003545,0.14842506526878188,1,-0.3955999641418451,0,1
2022-01-27,4.43,6.264999866485596,1.834999866485596,4.452205467407146,1.8127943990784496,1.834999866485596,0.025841666666666662,1.8091581998189292,1,0.0,0.4648117697281202,0.1430734077319825,1,-0.2544000015258783,0,0
2022-01-28,5.69,4.638999938964844,-1.0510000610351566,5.718521243689992,-1.079521304725148,-1.0510000610351566,0.03319166666666667,-1.0841917277018234,0,0.28442437923250585,-0.2595371048958809,0.6195724332150729,1,0.2421999626159675,0,1
2022-01-31,5.56,4.874000072479248,-0.6859999275207516,5.587869615978269,-0.7138695434990208,-0.6859999275207516,0.03243333333333333,-0.7184332608540849,0,-0.022847100175747093,0.05065749872953074,0.6950899222403163,1,0.054199935913086604,0,1
2022-02-01,5.45,4.750999927520752,-0.6990000724792482,5.477318238683735,-0.7263183111629834,-0.6990000724792482,0.03179166666666666,-0.7307917391459149,0,-0.01978417266187038,-0.025235975200946115,0.6283470378700386,2,-0.04840003967285078,0,1
2022-02-02,6.7,5.500999927520752,-1.1990000724792482,6.733583889757987,-1.2325839622372348,-1.1990000724792482,0.03908333333333333,-1.2380834058125816,0,0.22935779816513757,0.15786150524977538,0.8070501843132537,2,-0.1508000488281242,0,1
2022-02-03,5.84,4.888000011444092,-0.9519999885559081,5.869273121818901,-0.9812731103748096,-0.9519999885559081,0.03406666666666666,-0.9860666552225748,0,-0.12835820895522387,-0.11143427088771718,0.4980662606521946,2,-0.360000053405761,0,1
2022-02-04,5.34,4.572000026702881,-0.767999973297119,5.366766861389201,-0.7947668346863201,-0.767999973297119,0.031149999999999997,-0.799149973297119,0,-0.08561643835616439,-0.0646481145665655,0.5479233523040052,2,-0.9174000244140619,0,1
2022-02-07,4.44,4.23199987411499,-0.20800012588501016,4.46225559261574,-0.2302557185007501,-0.20800012588501016,0.0259,-0.23390012588501016,0,-0.16853932584269649,-0.07436573722705841,0.8204754719064161,2,-0.8608000068664543,0,1
2022-02-08,4.3,4.248000144958496,-0.05199985504150373,4.321553839695424,-0.07355369473692797,-0.05199985504150373,0.02508333333333333,-0.07708318837483706,0,-0.031531531531531654,0.003780782447885045,0.9987392051982609,2,-0.7652000465393061,0,1
2022-02-09,4.13,4.008999824523926,-0.12100017547607411,4.150701711149326,-0.14170188662540006,-0.12100017547607411,0.024091666666666664,-0.1450918421427408,0,-0.03953488372093017,-0.0562618437568122,0.7418220810949535,2,-0.6358000030517571,0,1
2022-02-10,4.03,3.9590001106262207,-0.07099988937377955,4.050200459063386,-0.09120034843716507,-0.07099988937377955,0.023508333333333332,-0.09450822270711287,0,-0.024213075060532607,-0.01247186732008465,0.5228479702552582,2,-0.4202000236511223,0,1
2022-02-11,4.04,3.940999984741211,-0.0990000152587891,4.06025058427198,-0.11925059953076911,-0.0990000152587891,0.023566666666666663,-0.12256668192545576,0,0.002481389578163684,-0.004546634347570744,0.1776794867170671,2,-0.2440000038146966,0,1
2022-02-14,4.05,4.195000171661377,0.14500017166137713,4.070300709480573,0.12469946218080352,0.14500017166137713,0.023624999999999997,0.12137517166137714,1,0.0024752475247524774,0.06445069472306653,0.11335784048772021,2,-0.11020001220703061,0,0
2022-02-15,4.31,4.306000232696533,-0.003999767303466406,4.3316039649040174,-0.025603732207484242,-0.003999767303466406,0.025141666666666663,-0.02914143397013307,0,0.06419753086419755,0.026460084980448606,0.11755849607765248,2,-0.03959995269775316,0,1
2022-02-16,4.39,4.7170000076293945,0.32700000762939485,4.41200496657277,0.30499504105662467,0.32700000762939485,0.02560833333333333,0.3013916742960615,1,0.018561484918793614,0.09544815437120446,0.1722788437389804,2,-0.029999935150145696,0,0
2022-02-17,4.57,4.486000061035156,-0.08399993896484403,4.592907220327462,-0.1069071592923061,-0.08399993896484403,0.026658333333333332,-0.11065827229817737,0,0.0410022779043282,-0.04897179271159913,0.22764006677217716,2,0.059600101470948096,0,1
2022-02-18,4.61,4.431000232696533,-0.17899976730346712,4.6331077211618386,-0.20210748846530535,-0.17899976730346712,0.026891666666666664,-0.2058914339701338,0,0.00875273522975939,-0.01226032714897729,0.2251221890441778,2,0.0570000915527352,0,1
2022-02-22,4.48,4.498000144958496,0.018000144958495667,4.5024560934501165,-0.004455948491620454,0.018000144958495667,0.026133333333333335,-0.008133188374837667,0,-0.02819956616052055,0.015120719644194036,0.12417729261037799,2,0.041000141143799594,0,1
2022-02-23,4.59,4.623000144958496,0.033000144958496236,4.61300747074465,0.009992674213846087,0.033000144958496236,0.026774999999999997,0.006225144958496239,0,0.024553571428571397,0.027790128050596996,0.09176055797587526,2,0.015600135803223303,0,1
2022-02-24,4.78,4.567999839782715,-0.2120001602172854,4.803959849707937,-0.23596000992522193,-0.2120001602172854,0.027883333333333333,-0.23988349355061875,0,0.04139433551198257,-0.011897102195802534,0.10922453936751027,2,0.02300011825561583,0,1
2022-02-25,4.63,4.46999979019165,-0.1600002098083495,4.653207971579026,-0.18320818138737582,-0.1600002098083495,0.02700833333333333,-0.18700854314168283,0,-0.03138075313807542,-0.021453601801292077,0.10756393447640779,2,-0.08479991531372022,0,1
2022-02-28,4.46,4.4019999504089355,-0.05800004959106442,4.482355843032928,-0.08035589262399245,-0.05800004959106442,0.026016666666666664,-0.08401671625773108,0,-0.036717062634989195,-0.015212492835441349,0.12911235417280786,2,-0.09999996948242132,0,1
2022-03-01,4.36,4.572999954223633,0.2129999542236325,4.381854590946989,0.191145363276644,0.2129999542236325,0.025433333333333332,0.18756662089029916,1,-0.022421524663677084,0.038845980404613956,0.16133815419808248,3,-0.07580002593994077,0,0
2022-03-02,4.65,4.76200008392334,0.11200008392333949,4.673308221996215,0.08869186192712508,0.11200008392333949,0.027125,0.08487508392333949,0,0.0665137614678899,0.04132957174538032,0.16592166826561383,3,-0.03680006408691341,0,1
2022-03-03,4.63,4.7220001220703125,0.0920001220703126,4.653207971579026,0.06879215049128629,0.0920001220703126,0.02700833333333333,0.06499178873697928,0,-0.004301075268817289,-0.008399823844621235,0.12934450123621033,3,-0.021000076293944757,0,1
2022-03-04,4.74,5.015999794006348,0.27599979400634744,4.763759348873561,0.2522404451327871,0.27599979400634744,0.027649999999999997,0.24834979400634744,1,0.023758099352051865,0.06226168240909202,0.15417522498781822,3,0.03979998016357485,0,0
2022-03-07,4.93,4.833000183105469,-0.09699981689453097,4.954711727836846,-0.12171154473137769,-0.09699981689453097,0.02875833333333333,-0.1257581502278643,0,0.04008438818565385,-0.036483177515187815,0.20632498636870364,3,0.12699998092651424,0,1
2022-03-08,4.61,4.5269999504089355,-0.08300004959106477,4.6331077211618386,-0.10610777075290301,-0.08300004959106477,0.026891666666666664,-0.10989171625773143,0,-0.06490872210953336,-0.06331475710806023,0.13160547101107373,3,0.11920002746582092,1,0
2022-03-09,4.55,4.526000022888184,-0.02399997711181623,4.572806969910274,-0.046806947022090206,-0.02399997711181623,0.02654166666666666,-0.050541643778482886,0,-0.013015184381778844,-0.0002208808331578549,0.14973309587411293,3,0.06000002670288147,0,1
2022-03-10,4.65,4.63100004196167,-0.018999958038330433,4.673308221996215,-0.04230818003454484,-0.018999958038330433,0.027125,-0.04612495803833043,0,0.021978021978022122,0.023199297070812364,0.14791889669696145,3,0.03280001449585033,0,1
2022-03-11,4.79,4.724999904632568,-0.06500009536743168,4.814009974916531,-0.08901007028396268,-0.06500009536743168,0.027941666666666663,-0.09294176203409835,0,0.03010752688172036,0.02029796195620004,0.15323185047517526,3,0.010599998474121719,0,1
2022-03-14,4.59,4.6579999923706055,0.06799999237060561,4.61300747074465,0.04499252162595546,0.06799999237060561,0.026774999999999997,0.04122499237060562,0,-0.04175365344467641,-0.014179875897198158,0.09230384607396214,3,-0.057599979400634105,0,1
2022-03-15,4.46,4.567999839782715,0.10799983978271488,4.482355843032928,0.08564399674978684,0.10799983978271488,0.026016666666666664,0.08198317311604822,0,-0.028322440087145906,-0.01932163004192855,0.12296340919169957,3,-0.024600017547606788,0,1
2022-03-16,4.68,4.748000144958496,0.06800014495849638,4.703458597621996,0.04454154733650029,0.06800014495849638,0.027299999999999994,0.04070014495849639,0,0.049327354260089606,0.03940462160444014,0.12136721138777821,3,0.01359996032714914,0,1
2022-03-17,4.8,4.989999771118164,0.18999977111816424,4.824060100125124,0.16593967099303963,0.18999977111816424,0.027999999999999997,0.16199977111816424,1,0.025641025641025772,0.050968748688145604,0.14293355099502003,3,0.031999984741211664,0,0
2022-03-18,4.87,4.86299991607666,-0.00700008392333995,4.894410976585283,-0.03141106050862241,-0.00700008392333995,0.02840833333333333,-0.03540841725667328,0,0.014583333333333393,-0.02545087392119172,0.16355427233810246,3,0.0737999305725106,0,1
2022-03-21,4.77,4.900000095367432,0.13000009536743207,4.7939097244993425,0.10609037086808915,0.13000009536743207,0.027824999999999996,0.10217509536743208,1,-0.020533880903490842,0.007608509136192154,0.15852444606446847,3,0.08539993286132894,0,0
2022-03-22,5.0,5.186999797821045,0.18699979782104492,5.025062604297005,0.16193719352404035,0.18699979782104492,0.029166666666666664,0.15783313115437825,1,0.048218029350104885,0.05857136670771679,0.11970797801336243,3,0.09779995346069423,0,0
2022-03-23,5.26,5.23199987411499,-0.028000125885009552,5.286365859720449,-0.054365985605458356,-0.028000125885009552,0.03068333333333333,-0.05868345921834288,0,0.052000000000000046,0.008675550038164337,0.1996246477768929,3,0.11359994506836024,0,1
2022-03-24,5.19,5.401000022888184,0.2110000228881832,5.216014983260291,0.18498503962789226,0.2110000228881832,0.030275,0.1807250228881832,1,-0.013307984790874361,0.03230125245402071,0.2072920644888491,3,0.09439989089965906,0,0
2022-03-25,5.51,5.571000099182129,0.06100009918212912,5.537618989935299,0.03338110924682969,0.06100009918212912,0.03214166666666666,0.02885843251546246,0,0.061657032755298546,0.03147566664942136,0.2784420945188606,3,0.09859994125366285,0,1
2022-03-28,5.52,5.507999897003174,-0.012000102996825746,5.547669115143893,-0.039669218140718776,-0.012000102996825746,0.03219999999999999,-0.04420010299682574,0,0.001814882032667775,-0.01130859828708386,0.22142718893589136,3,0.11219997787475666,0,1
2022-03-29,5.32,5.335999965667725,0.015999965667724325,5.346666610972013,-0.010666645304288735,0.015999965667724325,0.031033333333333333,-0.015033367665609008,0,-0.03623188405797084,-0.031227293854713345,0.14882876066154446,3,0.0837999382019051,0,1
2022-03-30,5.32,5.605000019073486,0.28500001907348604,5.346666610972013,0.258333408101473,0.28500001907348604,0.031033333333333333,0.2539666857401527,1,0.0,0.05041230418600651,0.14096098751091146,3,0.04959997177124098,0,0
2022-03-31,5.46,5.642000198364258,0.18200019836425785,5.48736836389233,0.1546318344719282,0.18200019836425785,0.031849999999999996,0.15015019836425786,1,0.02631578947368407,0.006601280850109248,0.0993981891185731,3,0.1122000007629401,0,0
2022-04-01,5.43,5.71999979019165,0.2899997901916507,5.457217988266547,0.2627818019251036,0.2899997901916507,0.031674999999999995,0.25832479019165067,1,-0.005494505494505586,0.013824811961191674,0.08831760866357037,4,0.10640003585815502,0,0
2022-04-04,5.72,5.711999893188477,-0.008000106811523189,5.748671619315774,-0.03667172612729708,-0.008000106811523189,0.03336666666666666,-0.04136677347818985,0,0.05340699815837935,-0.0013985834434629973,0.16370705543760686,4,0.15219997406005933,0,1
2022-04-05,5.95,6.0320000648498535,0.08200006484985334,5.979824499113436,0.052175565736417795,0.08200006484985334,0.034708333333333334,0.047291731516520004,0,0.04020979020979021,0.05602244006393886,0.25540164447405617,4,0.15299997329711984,0,1
2022-04-06,6.29,6.0289998054504395,-0.2610001945495606,6.321528756205632,-0.2925289507551927,-0.2610001945495606,0.036691666666666664,-0.29769186121622726,0,0.05714285714285716,-0.0004973904786402805,0.3595135602450244,4,0.16619999313354566,0,1
2022-04-07,6.05,6.359000205993652,0.3090002059936525,6.080325751199376,0.27867445479427655,0.3090002059936525,0.03529166666666666,0.27370853932698586,1,-0.038155802861685295,0.05473551354983952,0.3277499046530039,4,0.05699995040893633,0,0
2022-04-08,6.38,6.2779998779296875,-0.1020001220703124,6.411979883082978,-0.13398000515329045,-0.1020001220703124,0.03721666666666666,-0.13921678873697907,0,0.05454545454545445,-0.012737903041364573,0.26527344382740914,4,0.08239995193481527,0,1
2022-04-11,6.35,6.64300012588501,0.2930001258850101,6.381829507457196,0.26117061842781375,0.2930001258850101,0.03704166666666666,0.2559584592183435,1,-0.004702194357366851,0.058139575510104846,0.19230184606512207,4,0.0039999694824226495,0,0
2022-04-12,6.59,6.679999828338623,0.08999982833862319,6.623032512463452,0.056967315875170677,0.08999982833862319,0.03844166666666666,0.05155816167195653,0,0.03779527559055129,0.005569727796547852,0.19395875850307534,4,0.06420001602172931,0,1
2022-04-13,6.68,6.997000217437744,0.3170002174377444,6.713483639340798,0.28351657809694597,0.3170002174377444,0.03896666666666666,0.2780335507710778,1,0.01365705614567525,0.04745514928822425,0.2446425964546128,4,0.06579996871948328,0,0
2022-04-14,6.94,7.300000190734863,0.3600001907348629,6.974786894764243,0.3252132959706202,0.3600001907348629,0.04048333333333333,0.3195168574015296,1,0.038922155688622784,0.04330426809791854,0.24097717734270038,4,0.1814000511169443,0,0
2022-04-18,7.48,7.820000171661377,0.3400001716613765,7.51749365602832,0.3025065156330573,0.3400001716613765,0.04363333333333333,0.2963668383280432,1,0.0778097982708934,0.07123287223834551,0.4308944186225396,4,0.19160004806518635,0,0
2022-04-19,7.44,7.176000118255615,-0.26399988174438516,7.477293155193943,-0.3012930369383282,-0.26399988174438516,0.0434,-0.30739988174438515,0,-0.005347593582887722,-0.08235294619807432,0.41674932513449553,4,0.28000010681152415,1,0
2022-04-20,7.12,6.936999797821045,-0.18300020217895518,7.155689148518935,-0.21868935069788975,-0.18300020217895518,0.04153333333333333,-0.22453353551228852,0,-0.043010752688172116,-0.033305506758083525,0.3381124073441522,4,0.1686001052856451,1,0
2022-04-21,6.88,6.956999778747559,0.0769997787475587,6.914486143512678,0.042513635234880276,0.0769997787475587,0.040133333333333326,0.036866445414225374,0,-0.03370786516853941,0.0028830880076997634,0.2777048793234609,4,0.11400009918212942,0,1
2022-04-22,6.59,6.533999919891357,-0.056000080108642436,6.623032512463452,-0.08903259257209495,-0.056000080108642436,0.03844166666666666,-0.09444174677530909,0,-0.04215116279069764,-0.06080205150334961,0.37712067034313806,4,0.06600001144409226,0,1
2022-04-25,6.42,6.669000148773193,0.24900014877319343,6.452180383917354,0.2168197648558392,0.24900014877319343,0.03745,0.21155014877319345,1,-0.025796661608497695,0.020661192307464882,0.40816663263924097,4,-0.0172000427246088,0,0
2022-04-26,6.89,6.849999904632568,-0.04000009536743132,6.924536268721273,-0.07453636408870423,-0.04000009536743132,0.04019166666666666,-0.08019176203409797,0,0.07320872274143309,0.02714046361097644,0.2754087870785111,4,-0.03540004730224542,0,1
2022-04-27,6.91,7.267000198364258,0.35700019836425767,6.944636519138461,0.3223636792257967,0.35700019836425767,0.04030833333333333,0.31669186503092434,1,0.002902757619738905,0.06087595613682817,0.22129166274411802,4,0.009399909973145349,0,0
2022-04-28,6.97,6.888000011444092,-0.08199998855590795,7.004937270390024,-0.11693725894593232,-0.08199998855590795,0.04065833333333333,-0.12265832188924128,0,0.00868306801736618,-0.05215359523527685,0.23870483866075373,4,0.11739999008178792,0,1
2022-04-29,6.84,7.24399995803833,0.4039999580383302,6.874285642678302,0.36971431536002797,0.4039999580383302,0.0399,0.36409995803833023,1,-0.0186513629842181,0.05168408043013373,0.2207487259307662,4,0.08560003662109458,0,0
2022-05-02,7.3,7.474999904632568,0.17499990463256854,7.336591402273627,0.1384085023589412,0.17499990463256854,0.04258333333333333,0.1324165712992352,1,0.067251461988304,0.031888452226992214,0.18376615575251287,5,0.17760004425048911,0,0
2022-05-03,7.84,7.953999996185303,0.11399999618530288,7.879298163537704,0.074701832647599,0.11399999618530288,0.04573333333333333,0.06826666285196956,0,0.07397260273972606,0.064080280623934,0.41300121065204787,5,0.16279999542236415,0,1
2022-05-04,8.3,8.414999961853027,0.11499996185302663,8.341603923133029,0.07339603871999856,0.11499996185302663,0.04841666666666666,0.06658329518635997,0,0.058673469387755306,0.057958255706414,0.6122907805937128,5,0.19360001373291097,0,1
